DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.901732	90	1	2	1	12	1	1	0	6426	28	0	41.9811 	0	0
DL	0.901786	90	1	3	1	1	1	1	0	20	0	0	42.0345	0	0
UL	0.901982	90	1	3	2	11	1	1	0	5892	28	0	42.0348 	0	0
UL	0.902232	90	2	0	1	12	1	1	0	6426	28	0	42.1609 	0	0
UL	0.902482	90	2	1	1	12	1	1	0	6426	28	0	42.1663 	0	0
UL	0.902732	90	2	2	1	12	1	1	0	6426	28	0	41.9383 	0	0
UL	0.902982	90	2	3	1	12	1	1	0	6426	28	0	41.7352 	0	0
UL	0.903232	90	3	0	1	12	1	1	0	6426	28	0	41.8101 	0	0
UL	0.903482	90	3	1	1	12	1	1	0	6426	28	0	41.9732 	0	0
UL	0.903732	90	3	2	1	12	1	1	0	6426	28	0	41.9518 	0	0
UL	0.903982	90	3	3	1	12	1	1	0	6426	28	0	41.8666 	0	0
UL	0.904232	90	4	0	1	12	1	1	0	6426	28	0	41.9685 	0	0
UL	0.904482	90	4	1	1	12	1	1	0	6426	28	0	42.3248 	0	0
UL	0.904732	90	4	2	1	12	1	1	0	6426	28	0	42.5342 	0	0
UL	0.904982	90	4	3	1	12	1	1	0	6426	28	0	42.6121 	0	0
UL	0.905232	90	5	0	1	12	1	1	0	6426	28	0	42.5597 	0	0
UL	0.905482	90	5	1	1	12	1	1	0	6426	28	0	42.1865 	0	0
UL	0.905732	90	5	2	1	12	1	1	0	6426	28	0	42.4527 	0	0
UL	0.905982	90	5	3	1	12	1	1	0	6426	28	0	42.5099 	0	0
UL	0.906232	90	6	0	1	12	1	1	0	6426	28	0	42.8059 	0	0
UL	0.906482	90	6	1	1	12	1	1	0	6426	28	0	42.4315 	0	0
UL	0.906732	90	6	2	1	12	1	1	0	6426	28	0	42.3679 	0	0
UL	0.906982	90	6	3	1	12	1	1	0	6426	28	0	42.2472 	0	0
UL	0.907232	90	7	0	1	12	1	1	0	6426	28	0	42.1495 	0	0
UL	0.907339	90	7	1	1	4	1	1	0	2142	28	0	42.0692 	0	0
UL	0.920982	92	0	3	1	12	1	1	0	6426	28	0	42.3879 	0	0
UL	0.921232	92	1	0	1	12	1	1	0	6426	28	0	42.6229 	0	0
UL	0.921482	92	1	1	1	12	1	1	0	6426	28	0	42.7341 	0	0
UL	0.921732	92	1	2	1	12	1	1	0	6426	28	0	42.8454 	0	0
DL	0.921786	92	1	3	1	1	1	1	0	534	28	0	42.8319	0	0
UL	0.921982	92	1	3	2	11	1	1	0	5892	28	0	42.8847 	0	0
UL	0.922232	92	2	0	1	12	1	1	0	6426	28	0	42.9561 	0	0
UL	0.922482	92	2	1	1	12	1	1	0	6426	28	0	42.7554 	0	0
UL	0.922732	92	2	2	1	12	1	1	0	6426	28	0	42.741 	0	0
UL	0.922982	92	2	3	1	12	1	1	0	6426	28	0	42.4727 	0	0
UL	0.923054	92	3	0	1	2	1	1	0	1071	28	0	42.3979 	0	0
UL	1.00098	100	0	3	1	12	1	1	0	274	0	0	39.2695 	0	0
UL	1.00123	100	1	0	1	12	1	1	0	274	0	0	39.3964 	0	0
UL	1.00148	100	1	1	1	12	1	1	0	274	0	0	39.5098 	0	0
UL	1.00173	100	1	2	1	12	1	1	0	6426	28	0	39.4234 	0	0
DL	1.00179	100	1	3	1	1	1	1	0	20	0	0	39.6312	0	0
UL	1.00198	100	1	3	2	11	1	1	0	5892	28	0	39.6343 	0	0
UL	1.00223	100	2	0	1	12	1	1	0	6426	28	0	39.5969 	0	0
UL	1.00248	100	2	1	1	12	1	1	0	6426	28	0	39.4879 	0	0
UL	1.00273	100	2	2	1	12	1	1	0	6426	28	0	39.1904 	0	0
UL	1.00298	100	2	3	1	12	1	1	0	6426	28	0	39.3603 	0	0
UL	1.00323	100	3	0	1	12	1	1	0	6426	28	0	39.0788 	0	0
UL	1.00348	100	3	1	1	12	1	1	0	6426	28	0	39.2223 	0	0
UL	1.00373	100	3	2	1	12	1	1	0	6426	28	0	39.1232 	0	0
UL	1.00398	100	3	3	1	12	1	1	0	6426	28	0	39.32 	0	0
UL	1.00423	100	4	0	1	12	1	1	0	6426	28	0	39.4646 	0	0
UL	1.00448	100	4	1	1	12	1	1	0	6426	28	0	39.317 	0	0
UL	1.00473	100	4	2	1	12	1	1	0	6426	28	0	39.3827 	0	0
UL	1.00498	100	4	3	1	12	1	1	0	6426	28	0	39.5539 	0	0
UL	1.00523	100	5	0	1	12	1	1	0	6426	28	0	39.5504 	0	0
UL	1.00548	100	5	1	1	12	1	1	0	6426	28	0	39.6111 	0	0
UL	1.00573	100	5	2	1	12	1	1	0	6426	28	0	39.9441 	0	0
UL	1.00598	100	5	3	1	12	1	1	0	6426	28	0	39.9047 	0	0
UL	1.00623	100	6	0	1	12	1	1	0	6426	28	0	39.9011 	0	0
UL	1.00648	100	6	1	1	12	1	1	0	6426	28	0	39.8825 	0	0
UL	1.00673	100	6	2	1	12	1	1	0	6426	28	0	39.8837 	0	0
UL	1.00698	100	6	3	1	12	1	1	0	6426	28	0	40.0104 	0	0
UL	1.00723	100	7	0	1	12	1	1	0	6426	28	0	40.1074 	0	0
UL	1.00734	100	7	1	1	4	1	1	0	2142	28	0	39.9133 	0	0
UL	1.02098	102	0	3	1	12	1	1	0	6426	28	0	40.8847 	0	0
UL	1.02123	102	1	0	1	12	1	1	0	6426	28	0	41.0039 	0	0
UL	1.02148	102	1	1	1	12	1	1	0	6426	28	0	40.7498 	0	0
UL	1.02173	102	1	2	1	12	1	1	0	6426	28	0	40.7728 	0	0
DL	1.02179	102	1	3	1	1	1	1	0	534	28	0	41.1436	0	0
UL	1.02198	102	1	3	2	11	1	1	0	5892	28	0	41.1679 	0	0
UL	1.02223	102	2	0	1	12	1	1	0	6426	28	0	41.2354 	0	0
UL	1.02248	102	2	1	1	12	1	1	0	6426	28	0	41.2806 	0	0
UL	1.02273	102	2	2	1	12	1	1	0	6426	28	0	41.1092 	0	0
UL	1.02298	102	2	3	1	12	1	1	0	6426	28	0	41.085 	0	0
UL	1.02305	102	3	0	1	2	1	1	0	1071	28	0	40.9414 	0	0
UL	1.10098	110	0	3	1	12	1	1	0	274	0	0	39.8651 	0	0
UL	1.10123	110	1	0	1	12	1	1	0	274	0	0	39.5412 	0	0
UL	1.10148	110	1	1	1	12	1	1	0	274	0	0	39.7683 	0	0
UL	1.10173	110	1	2	1	12	1	1	0	6426	28	0	39.6575 	0	0
DL	1.10179	110	1	3	1	1	1	1	0	20	0	0	39.6447	0	0
UL	1.10198	110	1	3	2	11	1	1	0	5892	28	0	39.6557 	0	0
UL	1.10223	110	2	0	1	12	1	1	0	6426	28	0	39.7319 	0	0
UL	1.10248	110	2	1	1	12	1	1	0	6426	28	0	39.6471 	0	0
UL	1.10273	110	2	2	1	12	1	1	0	6426	28	0	39.4633 	0	0
UL	1.10298	110	2	3	1	12	1	1	0	6426	28	0	39.3205 	0	0
UL	1.10323	110	3	0	1	12	1	1	0	6426	28	0	39.255 	0	0
UL	1.10348	110	3	1	1	12	1	1	0	6426	28	0	39.1687 	0	0
UL	1.10373	110	3	2	1	12	1	1	0	6426	28	0	39.2888 	0	0
UL	1.10398	110	3	3	1	12	1	1	0	6426	28	0	39.3562 	0	0
UL	1.10423	110	4	0	1	12	1	1	0	6426	28	0	39.6714 	0	0
UL	1.10448	110	4	1	1	12	1	1	0	6426	28	0	39.7503 	0	0
UL	1.10473	110	4	2	1	12	1	1	0	6426	28	0	39.3881 	0	0
UL	1.10498	110	4	3	1	12	1	1	0	6426	28	0	39.3734 	0	0
UL	1.10523	110	5	0	1	12	1	1	0	6426	28	0	39.564 	0	0
UL	1.10548	110	5	1	1	12	1	1	0	6426	28	0	39.4368 	0	0
UL	1.10573	110	5	2	1	12	1	1	0	6426	28	0	39.509 	0	0
UL	1.10598	110	5	3	1	12	1	1	0	6426	28	0	39.416 	0	0
UL	1.10623	110	6	0	1	12	1	1	0	6426	28	0	39.6585 	0	0
UL	1.10648	110	6	1	1	12	1	1	0	6426	28	0	39.6507 	0	0
UL	1.10673	110	6	2	1	12	1	1	0	6426	28	0	39.6394 	0	0
UL	1.10698	110	6	3	1	12	1	1	0	6426	28	0	39.5214 	0	0
UL	1.10723	110	7	0	1	12	1	1	0	6426	28	0	39.663 	0	0
UL	1.10734	110	7	1	1	4	1	1	0	2142	28	0	39.6385 	0	0
DL	1.11198	111	1	3	1	12	1	1	0	6426	28	0	39.4999	0	0
DL	1.11223	111	2	0	1	12	1	1	0	6426	28	0	39.6039	0	0
DL	1.11248	111	2	1	1	12	1	1	0	6426	28	0	39.9214	0	0
DL	1.11257	111	2	2	1	3	1	1	0	1608	28	0	39.9703	0	0
UL	1.11348	111	3	1	1	12	1	1	0	6426	28	0	39.7428 	0	0
UL	1.11373	111	3	2	1	12	1	1	0	6426	28	0	39.4184 	0	0
UL	1.11398	111	3	3	1	12	1	1	0	6426	28	0	39.3305 	0	0
UL	1.11423	111	4	0	1	12	1	1	0	6426	28	0	39.3619 	0	0
UL	1.11448	111	4	1	1	12	1	1	0	6426	28	0	39.4441 	0	0
UL	1.11473	111	4	2	1	12	1	1	0	6426	28	0	39.4613 	0	0
UL	1.11498	111	4	3	1	12	1	1	0	6426	28	0	39.5133 	0	0
UL	1.11523	111	5	0	1	12	1	1	0	6426	28	0	39.8465 	0	0
UL	1.11548	111	5	1	1	12	1	1	0	6426	28	0	39.691 	0	0
UL	1.11573	111	5	2	1	12	1	1	0	6426	28	0	39.7745 	0	0
UL	1.11579	111	5	3	1	1	1	1	0	534	28	0	39.6432 	0	0
DL	1.13198	113	1	3	1	12	1	1	0	6426	28	0	38.7521	0	0
DL	1.13204	113	2	0	1	1	1	1	0	534	28	0	38.6969	0	0
UL	1.13304	113	3	0	1	1	1	1	0	534	28	0	39.1165 	0	0
UL	1.20098	120	0	3	1	12	1	1	0	274	0	0	37.5838 	0	0
UL	1.20123	120	1	0	1	12	1	1	0	274	0	0	37.6281 	0	0
UL	1.20148	120	1	1	1	12	1	1	0	274	0	0	37.6563 	0	0
UL	1.20173	120	1	2	1	12	1	1	0	6426	28	0	37.5067 	0	0
DL	1.20179	120	1	3	1	1	1	1	0	20	0	0	37.3586	0	0
UL	1.20198	120	1	3	2	11	1	1	0	5892	28	0	37.3596 	0	0
UL	1.20223	120	2	0	1	12	1	1	0	6426	28	0	37.4243 	0	0
UL	1.20248	120	2	1	1	12	1	1	0	6426	28	0	37.6085 	0	0
UL	1.20273	120	2	2	1	12	1	1	0	6426	28	0	37.2081 	0	0
UL	1.20298	120	2	3	1	12	1	1	0	6426	28	0	37.2748 	0	0
UL	1.20323	120	3	0	1	12	1	1	0	6426	28	0	37.316 	0	0
UL	1.20348	120	3	1	1	12	1	1	0	6426	28	0	37.6796 	0	0
UL	1.20373	120	3	2	1	12	1	1	0	6426	28	0	37.7902 	0	0
UL	1.20398	120	3	3	1	12	1	1	0	6426	28	0	37.7362 	0	0
UL	1.20423	120	4	0	1	12	1	1	0	6426	28	0	37.6133 	0	0
UL	1.20448	120	4	1	1	12	1	1	0	6426	28	0	37.7536 	0	0
UL	1.20473	120	4	2	1	12	1	1	0	6426	28	0	37.608 	0	0
UL	1.20498	120	4	3	1	12	1	1	0	6426	28	0	37.5892 	0	0
UL	1.20523	120	5	0	1	12	1	1	0	6426	28	0	37.5386 	0	0
UL	1.20548	120	5	1	1	12	1	1	0	6426	28	0	37.4402 	0	0
UL	1.20573	120	5	2	1	12	1	1	0	6426	28	0	37.1077 	0	0
UL	1.20598	120	5	3	1	12	1	1	0	6426	28	0	37.4422 	0	0
UL	1.20623	120	6	0	1	12	1	1	0	6426	28	0	37.2934 	0	0
UL	1.20648	120	6	1	1	12	1	1	0	6426	28	0	37.1205 	0	0
UL	1.20673	120	6	2	1	12	1	1	0	6426	28	0	37.1297 	0	0
UL	1.20698	120	6	3	1	12	1	1	0	6426	28	0	36.9574 	0	0
UL	1.20723	120	7	0	1	12	1	1	0	6426	28	0	36.5996 	0	0
UL	1.20734	120	7	1	1	4	1	1	0	2142	28	0	36.5501 	0	0
UL	1.22098	122	0	3	1	12	1	1	0	6426	28	0	37.3303 	0	0
UL	1.22123	122	1	0	1	12	1	1	0	6426	28	0	37.5462 	0	0
UL	1.22148	122	1	1	1	12	1	1	0	6426	28	0	37.5911 	0	0
UL	1.22173	122	1	2	1	12	1	1	0	6426	28	0	37.6308 	0	0
DL	1.22179	122	1	3	1	1	1	1	0	534	28	0	37.6329	0	0
UL	1.22198	122	1	3	2	11	1	1	0	5892	28	0	37.6544 	0	0
UL	1.22223	122	2	0	1	12	1	1	0	6426	28	0	37.7958 	0	0
UL	1.22248	122	2	1	1	12	1	1	0	6426	28	0	37.7366 	0	0
UL	1.22273	122	2	2	1	12	1	1	0	6426	28	0	37.7126 	0	0
UL	1.22298	122	2	3	1	12	1	1	0	6426	28	0	37.8495 	0	0
UL	1.22305	122	3	0	1	2	1	1	0	1071	28	0	37.7723 	0	0
UL	1.30098	130	0	3	1	12	1	1	0	274	0	0	38.9414 	0	0
UL	1.30123	130	1	0	1	12	1	1	0	274	0	0	38.688 	0	0
UL	1.30148	130	1	1	1	12	1	1	0	274	0	0	38.7918 	0	0
UL	1.30173	130	1	2	1	12	1	1	0	6426	28	0	38.748 	0	0
DL	1.30179	130	1	3	1	1	1	1	0	20	0	0	39.006	0	0
UL	1.30198	130	1	3	2	11	1	1	0	5892	28	0	38.9743 	0	0
UL	1.30223	130	2	0	1	12	1	1	0	6426	28	0	38.8721 	0	0
UL	1.30248	130	2	1	1	12	1	1	0	6426	28	0	38.8918 	0	0
UL	1.30273	130	2	2	1	12	1	1	0	6426	28	0	38.7264 	0	0
UL	1.30298	130	2	3	1	12	1	1	0	6426	28	0	38.5587 	0	0
UL	1.30323	130	3	0	1	12	1	1	0	6426	28	0	38.6609 	0	0
UL	1.30348	130	3	1	1	12	1	1	0	6426	28	0	38.6476 	0	0
UL	1.30373	130	3	2	1	12	1	1	0	6426	28	0	38.7189 	0	0
UL	1.30398	130	3	3	1	12	1	1	0	6426	28	0	38.7385 	0	0
UL	1.30423	130	4	0	1	12	1	1	0	6426	28	0	39.0381 	0	0
UL	1.30448	130	4	1	1	12	1	1	0	6426	28	0	39.1861 	0	0
UL	1.30473	130	4	2	1	12	1	1	0	6426	28	0	39.0387 	0	0
UL	1.30498	130	4	3	1	12	1	1	0	6426	28	0	39.1042 	0	0
UL	1.30523	130	5	0	1	12	1	1	0	6426	28	0	39.0715 	0	0
UL	1.30548	130	5	1	1	12	1	1	0	6426	28	0	38.946 	0	0
UL	1.30573	130	5	2	1	12	1	1	0	6426	28	0	39.2126 	0	0
UL	1.30598	130	5	3	1	12	1	1	0	6426	28	0	39.0045 	0	0
UL	1.30623	130	6	0	1	12	1	1	0	6426	28	0	38.7738 	0	0
UL	1.30648	130	6	1	1	12	1	1	0	6426	28	0	38.5865 	0	0
UL	1.30673	130	6	2	1	12	1	1	0	6426	28	0	38.4026 	0	0
UL	1.30698	130	6	3	1	12	1	1	0	6426	28	0	38.4367 	0	0
UL	1.30723	130	7	0	1	12	1	1	0	6426	28	0	38.3783 	0	0
UL	1.30734	130	7	1	1	4	1	1	0	2142	28	0	38.3544 	0	0
UL	1.32098	132	0	3	1	12	1	1	0	6426	28	0	37.7024 	0	0
UL	1.32123	132	1	0	1	12	1	1	0	6426	28	0	37.2712 	0	0
UL	1.32148	132	1	1	1	12	1	1	0	6426	28	0	37.1139 	0	0
UL	1.32173	132	1	2	1	12	1	1	0	6426	28	0	37.074 	0	0
DL	1.32179	132	1	3	1	1	1	1	0	534	28	0	37.1688	0	0
UL	1.32198	132	1	3	2	11	1	1	0	5892	28	0	37.1431 	0	0
UL	1.32223	132	2	0	1	12	1	1	0	6426	28	0	37.1193 	0	0
UL	1.32248	132	2	1	1	12	1	1	0	6426	28	0	37.1204 	0	0
UL	1.32273	132	2	2	1	12	1	1	0	6426	28	0	37.0091 	0	0
UL	1.32298	132	2	3	1	12	1	1	0	6426	28	0	36.8282 	0	0
UL	1.32305	132	3	0	1	2	1	1	0	1071	28	0	36.8107 	0	0
UL	1.40098	140	0	3	1	12	1	1	0	274	0	0	37.4808 	0	0
UL	1.40123	140	1	0	1	12	1	1	0	274	0	0	37.3946 	0	0
UL	1.40148	140	1	1	1	12	1	1	0	274	0	0	37.4059 	0	0
UL	1.40173	140	1	2	1	12	1	1	0	6426	28	0	37.6143 	0	0
DL	1.40179	140	1	3	1	1	1	1	0	20	0	0	37.4691	0	0
UL	1.40198	140	1	3	2	11	1	1	0	5892	28	0	37.4566 	0	0
UL	1.40223	140	2	0	1	12	1	1	0	6426	28	0	37.1448 	0	0
UL	1.40248	140	2	1	1	12	1	1	0	6426	28	0	37.1829 	0	0
UL	1.40273	140	2	2	1	12	1	1	0	6426	28	0	37.1448 	0	0
UL	1.40298	140	2	3	1	12	1	1	0	6426	28	0	37.3021 	0	0
UL	1.40323	140	3	0	1	12	1	1	0	6426	28	0	37.3442 	0	0
UL	1.40348	140	3	1	1	12	1	1	0	6426	28	0	37.2232 	0	0
UL	1.40373	140	3	2	1	12	1	1	0	6426	28	0	37.2253 	0	0
UL	1.40398	140	3	3	1	12	1	1	0	6426	28	0	37.3239 	0	0
UL	1.40423	140	4	0	1	12	1	1	0	6426	28	0	37.3274 	0	0
UL	1.40448	140	4	1	1	12	1	1	0	6426	28	0	37.322 	0	0
UL	1.40473	140	4	2	1	12	1	1	0	6426	28	0	37.0912 	0	0
UL	1.40498	140	4	3	1	12	1	1	0	6426	28	0	37.2915 	0	0
UL	1.40523	140	5	0	1	12	1	1	0	6426	28	0	37.3611 	0	0
UL	1.40548	140	5	1	1	12	1	1	0	6426	28	0	37.283 	0	0
UL	1.40573	140	5	2	1	12	1	1	0	6426	28	0	37.137 	0	0
UL	1.40598	140	5	3	1	12	1	1	0	6426	28	0	37.224 	0	0
UL	1.40623	140	6	0	1	12	1	1	0	6426	28	0	37.1246 	0	0
UL	1.40648	140	6	1	1	12	1	1	0	6426	28	0	37.171 	0	0
UL	1.40673	140	6	2	1	12	1	1	0	6426	28	0	37.3246 	0	0
UL	1.40698	140	6	3	1	12	1	1	0	6426	28	0	37.3985 	0	0
UL	1.40723	140	7	0	1	12	1	1	0	6426	28	0	37.5065 	0	0
UL	1.40734	140	7	1	1	4	1	1	0	2142	28	0	37.3916 	0	0
UL	1.42098	142	0	3	1	12	1	1	0	6426	28	0	36.7214 	0	0
UL	1.42123	142	1	0	1	12	1	1	0	6426	28	0	36.9897 	0	0
UL	1.42148	142	1	1	1	12	1	1	0	6426	28	0	36.906 	0	0
UL	1.42173	142	1	2	1	12	1	1	0	6426	28	0	36.7642 	0	0
DL	1.42179	142	1	3	1	1	1	1	0	534	28	0	36.6982	0	0
UL	1.42198	142	1	3	2	11	1	1	0	5892	28	0	36.6928 	0	0
UL	1.42223	142	2	0	1	12	1	1	0	6426	28	0	36.4048 	0	0
UL	1.42248	142	2	1	1	12	1	1	0	6426	28	0	36.4311 	0	0
UL	1.42273	142	2	2	1	12	1	1	0	6426	28	0	36.2747 	0	0
UL	1.42298	142	2	3	1	12	1	1	0	6426	28	0	36.2575 	0	0
UL	1.42305	142	3	0	1	2	1	1	0	1071	28	0	36.2147 	0	0
UL	1.50098	150	0	3	1	12	1	1	0	274	0	0	37.7439 	0	0
UL	1.50123	150	1	0	1	12	1	1	0	274	0	0	38.0388 	0	0
UL	1.50148	150	1	1	1	12	1	1	0	274	0	0	38.0046 	0	0
UL	1.50173	150	1	2	1	12	1	1	0	6426	28	0	37.8066 	0	0
DL	1.50179	150	1	3	1	1	1	1	0	20	0	0	37.992	0	0
UL	1.50198	150	1	3	2	11	1	1	0	5892	28	0	38.0041 	0	0
UL	1.50223	150	2	0	1	12	1	1	0	6426	28	0	37.878 	0	0
UL	1.50248	150	2	1	1	12	1	1	0	6426	28	0	38.0054 	0	0
UL	1.50273	150	2	2	1	12	1	1	0	6426	28	0	38.0629 	0	0
UL	1.50298	150	2	3	1	12	1	1	0	6426	28	0	38.065 	0	0
UL	1.50323	150	3	0	1	12	1	1	0	6426	28	0	38.2457 	0	0
UL	1.50348	150	3	1	1	12	1	1	0	6426	28	0	38.1556 	0	0
UL	1.50373	150	3	2	1	12	1	1	0	6426	28	0	38.1076 	0	0
UL	1.50398	150	3	3	1	12	1	1	0	6426	28	0	38.3694 	0	0
UL	1.50423	150	4	0	1	12	1	1	0	6426	28	0	38.2972 	0	0
UL	1.50448	150	4	1	1	12	1	1	0	6426	28	0	38.5475 	0	0
UL	1.50473	150	4	2	1	12	1	1	0	6426	28	0	38.3801 	0	0
UL	1.50498	150	4	3	1	12	1	1	0	6426	28	0	38.466 	0	0
UL	1.50523	150	5	0	1	12	1	1	0	6426	28	0	38.315 	0	0
UL	1.50548	150	5	1	1	12	1	1	0	6426	28	0	38.6186 	0	0
UL	1.50573	150	5	2	1	12	1	1	0	6426	28	0	38.8302 	0	0
UL	1.50598	150	5	3	1	12	1	1	0	6426	28	0	38.696 	0	0
UL	1.50623	150	6	0	1	12	1	1	0	6426	28	0	38.7111 	0	0
UL	1.50648	150	6	1	1	12	1	1	0	6426	28	0	38.718 	0	0
UL	1.50673	150	6	2	1	12	1	1	0	6426	28	0	38.8215 	0	0
UL	1.50698	150	6	3	1	12	1	1	0	6426	28	0	38.9679 	0	0
UL	1.50723	150	7	0	1	12	1	1	0	6426	28	0	38.9162 	0	0
UL	1.50734	150	7	1	1	4	1	1	0	2142	28	0	38.9632 	0	0
UL	1.52098	152	0	3	1	12	1	1	0	6426	28	0	38.6706 	0	0
UL	1.52123	152	1	0	1	12	1	1	0	6426	28	0	38.7604 	0	0
UL	1.52148	152	1	1	1	12	1	1	0	6426	28	0	38.7719 	0	0
UL	1.52173	152	1	2	1	12	1	1	0	6426	28	0	38.8653 	0	0
DL	1.52179	152	1	3	1	1	1	1	0	534	28	0	38.6776	0	0
UL	1.52198	152	1	3	2	11	1	1	0	5892	28	0	38.6824 	0	0
UL	1.52223	152	2	0	1	12	1	1	0	6426	28	0	38.5109 	0	0
UL	1.52248	152	2	1	1	12	1	1	0	6426	28	0	38.261 	0	0
UL	1.52273	152	2	2	1	12	1	1	0	6426	28	0	38.3484 	0	0
UL	1.52298	152	2	3	1	12	1	1	0	6426	28	0	38.3795 	0	0
UL	1.52305	152	3	0	1	2	1	1	0	1071	28	0	38.3739 	0	0
UL	1.60098	160	0	3	1	12	1	1	0	274	0	0	37.7795 	0	0
UL	1.60123	160	1	0	1	12	1	1	0	274	0	0	37.4783 	0	0
UL	1.60148	160	1	1	1	12	1	1	0	274	0	0	37.5246 	0	0
UL	1.60173	160	1	2	1	12	1	1	0	6426	28	0	37.7286 	0	0
DL	1.60179	160	1	3	1	1	1	1	0	20	0	0	37.5251	0	0
UL	1.60198	160	1	3	2	11	1	1	0	5892	28	0	37.5435 	0	0
UL	1.60223	160	2	0	1	12	1	1	0	6426	28	0	37.6867 	0	0
UL	1.60248	160	2	1	1	12	1	1	0	6426	28	0	37.9696 	0	0
UL	1.60273	160	2	2	1	12	1	1	0	6426	28	0	37.8482 	0	0
UL	1.60298	160	2	3	1	12	1	1	0	6426	28	0	37.8453 	0	0
UL	1.60323	160	3	0	1	12	1	1	0	6426	28	0	37.824 	0	0
UL	1.60348	160	3	1	1	12	1	1	0	6426	28	0	37.9403 	0	0
UL	1.60373	160	3	2	1	12	1	1	0	6426	28	0	37.8646 	0	0
UL	1.60398	160	3	3	1	12	1	1	0	6426	28	0	37.795 	0	0
UL	1.60423	160	4	0	1	12	1	1	0	6426	28	0	37.9069 	0	0
UL	1.60448	160	4	1	1	12	1	1	0	6426	28	0	37.9193 	0	0
UL	1.60473	160	4	2	1	12	1	1	0	6426	28	0	37.6769 	0	0
UL	1.60498	160	4	3	1	12	1	1	0	6426	28	0	37.5757 	0	0
UL	1.60523	160	5	0	1	12	1	1	0	6426	28	0	37.7998 	0	0
UL	1.60548	160	5	1	1	12	1	1	0	6426	28	0	37.7697 	0	0
UL	1.60573	160	5	2	1	12	1	1	0	6426	28	0	37.7484 	0	0
UL	1.60598	160	5	3	1	12	1	1	0	6426	28	0	37.7434 	0	0
UL	1.60623	160	6	0	1	12	1	1	0	6426	28	0	37.6901 	0	0
UL	1.60648	160	6	1	1	12	1	1	0	6426	28	0	37.5266 	0	0
UL	1.60673	160	6	2	1	12	1	1	0	6426	28	0	37.4932 	0	0
UL	1.60698	160	6	3	1	12	1	1	0	6426	28	0	37.7132 	0	0
UL	1.60723	160	7	0	1	12	1	1	0	6426	28	0	37.5094 	0	0
UL	1.60734	160	7	1	1	4	1	1	0	2142	28	0	37.2963 	0	0
DL	1.61198	161	1	3	1	12	1	1	0	6426	28	0	37.0975	0	0
DL	1.61223	161	2	0	1	12	1	1	0	6426	28	0	37.1516	0	0
DL	1.61248	161	2	1	1	12	1	1	0	6426	28	0	37.0023	0	0
DL	1.61257	161	2	2	1	3	1	1	0	1608	28	0	36.9391	0	0
UL	1.61348	161	3	1	1	12	1	1	0	6426	28	0	36.7779 	0	0
UL	1.61373	161	3	2	1	12	1	1	0	6426	28	0	36.9289 	0	0
UL	1.61398	161	3	3	1	12	1	1	0	6426	28	0	36.9444 	0	0
UL	1.61423	161	4	0	1	12	1	1	0	6426	28	0	37.1317 	0	0
UL	1.61448	161	4	1	1	12	1	1	0	6426	28	0	37.1267 	0	0
UL	1.61473	161	4	2	1	12	1	1	0	6426	28	0	37.1952 	0	0
UL	1.61498	161	4	3	1	12	1	1	0	6426	28	0	37.1922 	0	0
UL	1.61523	161	5	0	1	12	1	1	0	6426	28	0	37.3147 	0	0
UL	1.61548	161	5	1	1	12	1	1	0	6426	28	0	37.2685 	0	0
UL	1.61573	161	5	2	1	12	1	1	0	6426	28	0	37.3924 	0	0
UL	1.61579	161	5	3	1	1	1	1	0	534	28	0	37.5248 	0	0
DL	1.63198	163	1	3	1	12	1	1	0	6426	28	0	37.2649	0	0
DL	1.63204	163	2	0	1	1	1	1	0	534	28	0	37.2471	0	0
UL	1.63304	163	3	0	1	1	1	1	0	534	28	0	37.2586 	0	0
UL	1.70098	170	0	3	1	12	1	1	0	274	0	0	36.7012 	0	0
UL	1.70123	170	1	0	1	12	1	1	0	274	0	0	36.5541 	0	0
UL	1.70148	170	1	1	1	12	1	1	0	274	0	0	36.795 	0	0
UL	1.70173	170	1	2	1	12	1	1	0	6426	28	0	36.527 	0	0
DL	1.70179	170	1	3	1	1	1	1	0	20	0	0	36.8375	0	0
UL	1.70198	170	1	3	2	11	1	1	0	5892	28	0	36.7393 	0	0
UL	1.70223	170	2	0	1	12	1	1	0	6426	28	0	36.8431 	0	0
UL	1.70248	170	2	1	1	12	1	1	0	6426	28	0	36.9184 	0	0
UL	1.70273	170	2	2	1	12	1	1	0	6426	28	0	36.9549 	0	0
UL	1.70298	170	2	3	1	12	1	1	0	6426	28	0	36.847 	0	0
UL	1.70323	170	3	0	1	12	1	1	0	6426	28	0	36.9315 	0	0
UL	1.70348	170	3	1	1	12	1	1	0	6426	28	0	37.0705 	0	0
UL	1.70373	170	3	2	1	12	1	1	0	6426	28	0	37.0858 	0	0
UL	1.70398	170	3	3	1	12	1	1	0	6426	28	0	37.253 	0	0
UL	1.70423	170	4	0	1	12	1	1	0	6426	28	0	37.1337 	0	0
UL	1.70448	170	4	1	1	12	1	1	0	6426	28	0	37.1266 	0	0
UL	1.70473	170	4	2	1	12	1	1	0	6426	28	0	37.0364 	0	0
UL	1.70498	170	4	3	1	12	1	1	0	6426	28	0	37.0541 	0	0
UL	1.70523	170	5	0	1	12	1	1	0	6426	28	0	37.1674 	0	0
